Culinary Institute of America,Hyde Park,NY,www.ciachef.edu,Private,27720,27720,2814,2814,0,
CUNY Bernard M Baruch College,New York,NY,www.baruch.cuny.edu,Public,6210,12720,13698,10393,3305,
CUNY Brooklyn College,Brooklyn,NY,www.brooklyn.cuny.edu,Public,6184,12694,12625,9464,3161,
College of Staten Island CUNY,Staten Island,NY,www.csi.cuny.edu,Public,6158,12668,12974,9758,3216,
CUNY City College,New York,NY,www.ccny.cuny.edu,Public,6089,12599,11820,9202,2618,
CUNY Graduate School and University Center,New York,NY,www.gc.cuny.edu,Public,0,0,1112,293,819,
CUNY Hunter College,New York,NY,www.hunter.cuny.edu,Public,6129,12639,15697,11674,4023,
CUNY John Jay College of Criminal Justice,New York,NY,www.jjay.cuny.edu,Public,6059,12569,12838,10370,2468,
CUNY Lehman College,Bronx,NY,www.lehman.cuny.edu,Public,6108,12618,9020,5625,3395,
CUNY Medgar Evers College,Brooklyn,NY,www.mec.cuny.edu,Public,6032,12542,6085,4200,1885,
CUNY New York City College of Technology,Brooklyn,NY,www.citytech.cuny.edu,Public,6069,12579,15917,10217,5700,
CUNY Queens College,Flushing,NY,www.qc.cuny.edu,Public,6207,12717,14424,10755,3669,
CUNY York College,Jamaica,NY,www.york.cuny.edu,Public,6096,12606,7361,5104,2257,
D'Youville College,Buffalo,NY,www.dyc.edu,Private,22850,22850,1855,1614,241,
Daemen College,Amherst,NY,www.daemen.edu,Private,24090,24090,1971,1719,252,
Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary,Far Rockaway,NY,0,Private,10000,10000,57,57,0,
Dominican College of Blauvelt,Orangeburg,NY,www.dc.edu,Private,24790,24790,1505,1280,225,
Dowling College,Oakdale,NY,www.dowling.edu,Private,28390,28390,1708,1440,268,
Elmira College,Elmira,NY,www.elmira.edu,Private,38150,38150,1315,1154,161,
Fashion Institute of Technology,New York,NY,www.fitnyc.edu,Public,5105,13955,8058,7173,885,
Fordham University,Bronx,NY,www.fordham.edu,Private,43902,43902,8193,7662,531,
Hamilton College,Clinton,NY,www.hamilton.edu,Private,46080,46080,1909,1904,5,
Hartwick College,Oneonta,NY,www.hartwick.edu/,Private,38930,38930,1607,1576,31,
Helene Fuld College of Nursing,New York,NY,www.helenefuld.edu,Private,16693,16693,393,220,173,
Hilbert College,Hamburg,NY,www.hilbert.edu,Private,19940,19940,991,884,107,
Hobart William Smith Colleges,Geneva,NY,www.hws.edu,Private,46165,46165,2311,2307,4,
Hofstra University,Hempstead,NY,www.hofstra.edu,Private,37400,37400,6748,6361,387,
Houghton College,Houghton,NY,www.houghton.edu,Private,27728,27728,1047,1023,24,
Iona College,New Rochelle,NY,www.iona.edu,Private,32770,32770,3166,3106,60,
Ithaca College,Ithaca,NY,www.ithaca.edu,Private,38400,38400,6202,6122,80,
Jewish Theological Seminary of America,New York,NY,www.jtsa.edu,Private,18460,18460,161,156,5,
The Juilliard School,New York,NY,www.juilliard.edu,Private,36720,36720,498,498,0,
Kehilath Yakov Rabbinical Seminary,Ossining,NY,kehilathyakov.com,Private,8600,8600,120,120,0,
Keuka College,Keuka Park,NY,www.keuka.edu,Private,27465,27465,1830,1514,316,
Le Moyne College,Syracuse,NY,www.lemoyne.edu,Private,30460,30460,2619,2394,225,
LIU Brooklyn,Brooklyn,NY,www.liu.edu,Private,34120,34120,4905,4192,713,
LIU Post,Brookville,NY,www.liu.edu,Private,34070,34070,4067,3620,447,
Machzikei Hadath Rabbinical College,Brooklyn,NY,0,Private,9600,9600,148,148,0,
Manhattan College,Riverdale,NY,www.manhattan.edu,Private,35725,35725,3403,3195,208,
Manhattan School of Music,New York,NY,www.msmnyc.edu,Private,36500,36500,377,376,1,
Manhattanville College,Purchase,NY,www.manhattanville.edu,Private,35370,35370,1671,1611,60,
Maria College of Albany,Albany,NY,www.mariacollege.edu,Private,11130,11130,866,190,676,
Marist College,Poughkeepsie,NY,www.marist.edu,Private,31290,31290,5295,4918,377,
Marymount Manhattan College,New York,NY,www.mmm.edu,Private,26640,26640,1783,1583,200,
Medaille College,Buffalo,NY,www.medaille.edu,Private,23812,23812,1716,1575,141,
Mercy College,Dobbs Ferry,NY,www.mercy.edu,Private,17576,17576,6897,5447,1450,
Mesivta Torah Vodaath Rabbinical Seminary,Brooklyn,NY,independentrabbinicalcolleges.,Private,10400,10400,207,206,1,
Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,Brooklyn,NY,0,Private,8600,8600,33,33,0,
Mesivtha Tifereth Jerusalem of America,New York,NY,0,Private,9500,9500,50,50,0,
Mirrer Yeshiva Cent Institute,Brooklyn,NY,0,Private,5586,5586,160,160,0,
Molloy College,Rockville Centre,NY,www.molloy.edu,Private,25710,25710,3322,2689,633,
Mount Saint Mary College,Newburgh,NY,www.msmc.edu,Private,26250,26250,2155,1739,416,
College of Mount Saint Vincent,Bronx,NY,www.mountsaintvincent.edu,Private,30290,30290,1635,1489,146,
Nazareth College,Rochester,NY,www.naz.edu,Private,29624,29624,1995,1890,105,
The College of New Rochelle,New Rochelle,NY,www.cnr.edu,Private,31260,31260,3207,2753,454,
The New School,New York,NY,www.newschool.edu,Private,40426,40426,6581,5806,775,
New York University,New York,NY,www.nyu.edu,Private,44848,44848,22172,21081,1091,
Niagara University,Niagara University,NY,www.niagara.edu,Private,28200,28200,2841,2709,132,
New York Institute of Technology,Old Westbury,NY,www.nyit.edu,Private,30780,30780,4307,3637,670,
New York School of Interior Design,New York,NY,www.nysid.edu,Private,26540,26540,394,158,236,
Nyack College,Nyack,NY,www.nyack.edu,Private,23250,23250,1818,1513,305,
Ohr Hameir Theological Seminary,Peekskill,NY,0,Private,9000,9000,94,94,0,
Pace University-New York,New York,NY,www.pace.edu,Private,38069,38069,7883,7079,804,
Paul Smiths College of Arts and Science,Paul Smiths,NY,www.paulsmiths.edu,Private,25261,25261,978,969,9,
Polytechnic Institute of New York University,Brooklyn,NY,www.poly.edu,Private,41328,41328,2078,2007,71,
Davis College,Johnson City,NY,www.davisny.edu/,Private,12640,12640,247,214,33,
Pratt Institute-Main,Brooklyn,NY,www.pratt.edu,Private,43126,43126,3247,3145,102,
Rabbinical Academy Mesivta Rabbi Chaim Berlin,Brooklyn,NY,0,Private,11900,11900,164,164,0,
Rabbinical College Bobover Yeshiva Bnei Zion,Brooklyn,NY,rabbinicalcollegeboboveryeshiv,Private,8960,8960,263,263,0,
Rabbinical College of Ch'san Sofer New York,Brooklyn,NY,0,Private,8000,8000,30,30,0,
Rabbinical College Beth Shraga,Monsey,NY,0,Private,11050,11050,47,47,0,
Rabbinical Seminary M'kor Chaim,Brooklyn,NY,0,Private,6675,6675,30,30,0,
Rabbinical College of Long Island,Long Beach,NY,0,Private,8800,8800,96,96,0,
Rabbinical Seminary of America,Flushing,NY,0,Private,8000,8000,269,269,0,
Rensselaer Polytechnic Institute,Troy,NY,www.rpi.edu,Private,46269,46269,5379,5377,2,
Roberts Wesleyan College,Rochester,NY,www.roberts.edu,Private,27364,27364,1302,1223,79,
Rochester Institute of Technology,Rochester,NY,www.rit.edu/,Private,34424,34424,12587,12084,503,
University of Rochester,Rochester,NY,www.rochester.edu,Private,45372,45372,6047,5819,228,
The Sage Colleges,Troy,NY,www.sage.edu,Private,28000,28000,1661,1446,215,
St Bonaventure University,Saint Bonaventure,NY,www.sbu.edu,Private,29589,29589,1787,1767,20,
St Francis College,Brooklyn Heights,NY,www.sfc.edu,Private,20700,20700,2725,2454,271,
St Lawrence University,Canton,NY,www.stlawu.edu,Private,46040,46040,2391,2391,0,
The College of Saint Rose,Albany,NY,www.strose.edu,Private,27684,27684,2792,2663,129,
St Thomas Aquinas College,Sparkill,NY,www.stac.edu,Private,26340,26340,1279,1229,50,
Sarah Lawrence College,Bronxville,NY,www.slc.edu,Private,48696,48696,1402,1391,11,
Sh'or Yoshuv Rabbinical College,Lawrence,NY,www.shoryoshuv.org/,Private,9000,9000,190,190,0,
Siena College,Loudonville,NY,www.siena.edu,Private,31368,31368,3102,3005,97,
Skidmore College,Saratoga Springs,NY,www.skidmore.edu/,Private,45874,45874,2646,2633,13,
Saint Joseph's College-New York,Brooklyn,NY,www.sjcny.edu,Private,21878,21878,4408,3566,842,
Saint John Fisher College,Rochester,NY,www.sjfc.edu,Private,28430,28430,2948,2737,211,
St John's University-New York,Queens,NY,www.stjohns.edu,Private,37260,37260,11147,10821,326,
SUNY College of Technology at Alfred,Alfred,NY,www.alfredstate.edu,Public,7294,13954,3494,3218,276,
SUNY College of Technology at Canton,Canton,NY,www.canton.edu,Public,7181,11351,3354,2938,416,
SUNY College of Technology at Delhi,Delhi,NY,www.delhi.edu,Public,7200,11370,3206,2590,616,
SUNY College of Agriculture and Technology at Cobleskill,Cobleskill,NY,www.cobleskill.edu/,Public,7149,16599,2411,2264,147,
Farmingdale State College,Farmingdale,NY,www.farmingdale.edu,Public,7125,16575,7455,5910,1545,
Morrisville State College,Morrisville,NY,www.morrisville.edu,Public,7412,16862,2849,2667,182,
SUNY at Albany,Albany,NY,www.albany.edu,Public,8040,18360,12542,11968,574,
SUNY at Binghamton,Vestal,NY,www.binghamton.edu,Public,8144,18464,12940,12548,392,
University at Buffalo,Buffalo,NY,www.buffalo.edu,Public,8211,20151,19365,17793,1572,
Stony Brook University,Stony Brook,NY,www.stonybrook.edu,Public,7995,19935,15724,14690,1034,
SUNY College of Environmental Science and Forestry,Syracuse,NY,www.esf.edu,Public,7033,16483,1694,1644,50,
SUNY Institute of Technology at Utica-Rome,Utica,NY,www.sunyit.edu,Public,7090,16540,1714,1417,297,
SUNY College at Brockport,Brockport,NY,www.brockport.edu,Public,7222,16672,7040,6410,630,
Buffalo State SUNY,Buffalo,NY,www.buffalostate.edu,Public,7022,16382,9190,8272,918,
SUNY College at Cortland,Cortland,NY,www2.cortland.edu,Public,7327,16777,6394,6281,113,
SUNY at Fredonia,Fredonia,NY,www.fredonia.edu,Public,7400,16850,5049,4940,109,
SUNY College at Geneseo,Geneseo,NY,www.geneseo.edu/,Public,7430,16880,5463,5350,113,
State University of New York at New Paltz,New Paltz,NY,www.newpaltz.edu,Public,7083,16533,6397,6009,388,
SUNY Oneonta,Oneonta,NY,www.oneonta.edu,Public,7230,16680,5759,5662,97,
SUNY College at Oswego,Oswego,NY,www.oswego.edu/,Public,7181,16631,7245,6951,294,
SUNY College at Potsdam,Potsdam,NY,www.potsdam.edu,Public,7174,16624,3683,3595,88,
SUNY at Purchase College,Purchase,NY,www.purchase.edu,Public,7573,17023,4017,3799,218,
SUNY College at Old Westbury,Old Westbury,NY,www.oldwestbury.edu,Public,6624,15874,4045,3529,516,
SUNY College at Plattsburgh,Plattsburgh,NY,www.plattsburgh.edu,Public,7179,16629,5494,5145,349,
SUNY Downstate Medical Center,Brooklyn,NY,www.downstate.edu/,Public,0,0,346,235,111,
SUNY Empire State College,Saratoga Springs,NY,www.esc.edu,Public,6265,15715,9793,4133,5660,
SUNY Maritime College,Throggs Neck,NY,www.sunymaritime.edu,Public,7109,16559,1565,1513,52,
Upstate Medical University,Syracuse,NY,www.upstate.edu,Public,0,0,284,209,75,
Syracuse University,Syracuse,NY,syr.edu/,Private,40458,40458,14738,14196,542,
Talmudical Seminary Oholei Torah,Brooklyn,NY,www.tsot.edu/,Private,8100,8100,321,321,0,
Talmudical Institute of Upstate New York,Rochester,NY,www.tiuny.org/,Private,5000,5000,17,17,0,
Torah Temimah Talmudical Seminary,Brooklyn,NY,0,Private,10450,10450,180,180,0,
Touro College,New York,NY,www.touro.edu,Private,15250,15250,6196,5108,1088,
Trocaire College,Buffalo,NY,www.trocaire.edu/,Private,15300,15300,1384,675,709,
Union College,Schenectady,NY,www.union.edu/,Private,46785,46785,2206,2202,4,
United Talmudical Seminary,Brooklyn,NY,utsny.com,Private,13200,13200,1814,1814,0,
United States Merchant Marine Academy,Kings Point,NY,www.usmma.edu,Public,1032,1032,958,958,0,
United States Military Academy,West  Point,NY,www.westpoint.edu,Public,0,0,4591,4591,0,
Utica College,Utica,NY,www.utica.edu/,Private,33320,33320,2831,2212,619,
Vassar College,Poughkeepsie,NY,www.vassar.edu,Private,47890,47890,2436,2422,14,
Villa Maria College,Buffalo,NY,www.villa.edu,Private,18240,18240,456,356,100,
Wagner College,Staten Island,NY,www.wagner.edu,Private,39220,39220,1830,1764,66,
Webb Institute,Glen Cove,NY,www.webb.edu,Private,42750,42750,82,82,0,
Wells College,Aurora,NY,www.wells.edu,Private,35900,35900,526,518,8,
Yeshiva Karlin Stolin,Brooklyn,NY,0,Private,7600,7600,119,119,0,
Yeshivat Mikdash Melech,Brooklyn,NY,www.mikdashmelech.net/,Private,8100,8100,152,152,0,
Yeshiva Derech Chaim,Brooklyn,NY,0,Private,10200,10200,104,104,0,
Yeshiva of Nitra Rabbinical College,Mount Kisco,NY,yeshivaofnitra.org,Private,7900,7900,220,220,0,
Yeshiva Shaar Hatorah,Kew Gardens,NY,shaarhatorah.edu,Private,14660,14660,75,75,0,
Yeshiva University,New York,NY,www.yu.edu,Private,37600,37600,2887,2782,105,
Yeshivath Viznitz,Monsey,NY,0,Private,7500,7500,470,470,0,
Yeshivath Zichron Moshe,South Fallsburgh,NY,0,Private,10800,10800,164,164,0,
Appalachian State University,Boone,NC,www.appstate.edu/,Public,6462,18670,15840,15023,817,
Barton College,Wilson,NC,www.barton.edu,Private,25396,25396,1043,899,144,
Belmont Abbey College,Belmont,NC,www.belmontabbeycollege.edu,Private,18500,18500,1634,1542,92,
Bennett College,Greensboro,NC,www.bennett.edu,Private,17355,17355,612,609,3,
Brevard College,Brevard,NC,www.brevard.edu,Private,25200,25200,700,689,11,
Cabarrus College of Health Sciences,Concord,NC,www.cabarruscollege.edu/index.,Private,11330,11330,440,169,271,
Campbell University,Buies Creek,NC,www.campbell.edu,Private,26240,26240,4463,3537,926,
Catawba College,Salisbury,NC,www.catawba.edu,Private,26820,26820,1273,1209,64,
Chowan University,Murfreesboro,NC,www.chowan.edu/,Private,22510,22510,1361,1285,76,
Davidson College,Davidson,NC,www.davidson.edu/,Private,42849,42849,1782,1782,0,
Duke University,Durham,NC,www.duke.edu,Private,45376,45376,6501,6495,6,
East Carolina University,Greenville,NC,www.ecu.edu,Public,6143,20256,20625,18369,2256,
Elizabeth City State University,Elizabeth City,NC,www.ecsu.edu,Public,4429,15286,2276,2127,149,
Elon University,Elon,NC,www.elon.edu,Private,30149,30149,5599,5464,135,
Fayetteville State University,Fayetteville,NC,www.uncfsu.edu,Public,4605,15401,5077,3901,1176,
Gardner-Webb University,Boiling Springs,NC,www.gardner-webb.edu,Private,25830,25830,2559,2089,470,
Greensboro College,Greensboro,NC,www.greensboro.edu,Private,26306,26306,802,763,39,
Guilford College,Greensboro,NC,www.guilford.edu,Private,32470,32470,2171,1823,348,
Heritage Bible College,Dunn,NC,www.heritagebiblecollege.edu,Private,7730,7730,67,50,17,
High Point University,High Point,NC,www.highpoint.edu,Private,30715,30715,3996,3950,46,
Laurel University,High Point,NC,www.laureluniversity.edu,Private,8890,8890,386,104,282,
Johnson C Smith University,Charlotte,NC,www.jcsu.edu,Private,18236,18236,1382,1319,63,
Lees-McRae College,Banner Elk,NC,www.lmc.edu,Private,24150,24150,888,881,7,
Lenoir-Rhyne University,Hickory,NC,www.lr.edu,Private,29310,29310,1409,1296,113,
Livingstone College,Salisbury,NC,www.livingstone.edu,Private,16024,16024,1172,1164,8,
Mars Hill University,Mars Hill,NC,www.mhu.edu,Private,25636,25636,1393,1311,82,
Meredith College,Raleigh,NC,www.meredith.edu,Private,30562,30562,1543,1487,56,
Methodist University,Fayetteville,NC,www.methodist.edu,Private,27830,27830,2172,1944,228,
Montreat College,Montreat,NC,www.montreat.edu,Private,23520,23520,661,459,202,
Mount Olive College,Mount Olive,NC,www.moc.edu,Private,17300,17300,3336,1384,1952,
North Carolina A & T State University,Greensboro,NC,www.ncat.edu,Public,5422,16503,8577,8015,562,
University of North Carolina at Asheville,Asheville,NC,www.unca.edu,Public,6241,20063,3323,3014,309,
University of North Carolina at Chapel Hill,Chapel Hill,NC,www.unc.edu,Public,8340,30122,17882,17519,363,
University of North Carolina at Charlotte,Charlotte,NC,www.uncc.edu,Public,6107,18636,21400,18303,3097,
University of North Carolina at Greensboro,Greensboro,NC,www.uncg.edu,Public,6382,20180,14138,12350,1788,
North Carolina Central University,Durham,NC,www.nccu.edu,Public,5526,16099,5876,5200,676,
University of North Carolina School of the Arts,Winston-Salem,NC,www.uncsa.edu/,Public,8271,21416,792,781,11,
North Carolina State University at Raleigh,Raleigh,NC,www.ncsu.edu,Public,8206,21661,22977,21330,1647,
North Carolina Wesleyan College,Rocky Mount,NC,www.ncwc.edu,Private,26632,26632,1602,1232,370,
University of North Carolina Wilmington,Wilmington,NC,www.uncw.edu,Public,6343,18480,12178,11333,845,
William Peace University,Raleigh,NC,www.peace.edu,Private,23900,23900,999,867,132,
University of North Carolina at Pembroke,Pembroke,NC,www.uncp.edu,Public,5144,14351,5184,4204,980,
Pfeiffer University,Misenheimer,NC,www.pfeiffer.edu,Private,24150,24150,947,856,91,
Piedmont International University,Winston Salem,NC,www.piedmontu.edu,Private,12455,12455,197,149,48,
Queens University of Charlotte,Charlotte,NC,www.queens.edu,Private,29800,29800,1703,1405,298,
Mid-Atlantic Christian University,Elizabeth City,NC,www.macuniversity.edu,Private,12160,12160,161,129,32,
Saint Augustine's University,Raleigh,NC,www.st-aug.edu,Private,17890,17890,1299,1265,34,
Salem College,Winston Salem,NC,www.salem.edu/,Private,24566,24566,950,824,126,
Shaw University,Raleigh,NC,www.shawuniversity.edu,Private,16480,16480,1923,1784,139,
St Andrews University,Laurinburg,NC,www.sapc.edu,Private,23332,23332,573,546,27,
Southeastern Baptist Theological Seminary,Wake Forest,NC,www.sebts.edu,Private,7016,7016,543,237,306,
Wake Forest University,Winston Salem,NC,www.wfu.edu,Private,44742,44742,4812,4752,60,
Warren Wilson College,Swannanoa,NC,www.warren-wilson.edu,Private,29540,29540,821,818,3,
Wingate University,Wingate,NC,www.wingate.edu,Private,25040,25040,2002,1952,50,
Carolina Christian College,Winston Salem,NC,www.carolina.edu,Private,4025,4025,36,36,0,
Winston-Salem State University,Winston-Salem,NC,www.wssu.edu,Public,5468,14281,4877,4316,561,
Western Carolina University,Cullowhee,NC,www.wcu.edu,Public,6265,15862,8238,7045,1193,
Bismarck State College,Bismarck,ND,www.bismarckstate.edu,Public,3487,8062,3233,2339,894,
Dickinson State University,Dickinson,ND,www.dickinsonstate.com,Public,5846,8198,1257,1001,256,
Fort Berthold Community College,New Town,ND,www.fortbertholdcc.edu/default,Public,4210,4210,181,122,59,
University of Jamestown,Jamestown,ND,www.jc.edu,Private,18494,18494,923,878,45,
University of Mary,Bismarck,ND,www.umary.edu/,Private,14730,14730,1865,1624,241,
Mayville State University,Mayville,ND,www.mayvillestate.edu/default.,Public,6353,8675,763,586,177,
Sanford College of Nursing,Bismarck,ND,www.bismarck.sanfordhealth.org,Private,0,0,136,94,42,
Minot State University,Minot,ND,www.minotstateu.edu,Public,6086,6086,2693,2140,553,
University of North Dakota,Grand Forks,ND,und.edu,Public,7508,17794,11182,9312,1870,
North Dakota State University-Main Campus,Fargo,ND,www.ndsu.edu,Public,7660,18242,11629,10662,967,
Sitting Bull College,Fort Yates,ND,www.sittingbull.edu,Public,3910,3910,264,194,70,
Trinity Bible College,Ellendale,ND,www.trinitybiblecollege.edu,Private,13900,13900,195,160,35,
Turtle Mountain Community College,Belcourt,ND,www.tm.edu,Private,2250,2250,537,482,55,
United Tribes Technical College,Bismarck,ND,unitedtribestech.com,Private,5210,5210,486,441,45,
Valley City State University,Valley City,ND,www.vcsu.edu,Public,6516,14596,924,701,223,
University of Akron Main Campus,Akron,OH,www.uakron.edu,Public,10054,18418,19022,15456,3566,
Allegheny Wesleyan College,Salem,OH,awc.edu,Private,4800,4800,37,31,6,
Art Academy of Cincinnati,Cincinnati,OH,www.artacademy.edu,Private,24330,24330,206,193,13,
Ashland University,Ashland,OH,www1.ashland.edu,Private,29836,29836,3118,2371,747,
Athenaeum of Ohio,Cincinnati,OH,www.athenaeum.edu,Private,0,0,64,0,64,
Aultman College of Nursing and Health Sciences,Canton,OH,www.aultmancollege.org,Private,17336,17336,300,52,248,
Baldwin Wallace University,Berea,OH,www.bw.edu,Private,27840,27840,3331,2972,359,
Bluffton University,Bluffton,OH,www.bluffton.edu,Private,28504,28504,941,837,104,
Bowling Green State University-Main Campus,Bowling Green,OH,www.bgsu.edu,Public,10726,18034,14161,13329,832,
Capital University,Columbus,OH,www.capital.edu,Private,31990,31990,2647,2417,230,
Case Western Reserve University,Cleveland,OH,www.case.edu,Private,41800,41800,4551,4501,50,
Cedarville University,Cedarville,OH,www.cedarville.edu,Private,26420,26420,3108,3043,65,
Central State University,Wilberforce,OH,www.centralstate.edu,Public,6058,13510,2028,1839,189,
The Christ College of Nursing and Health Sciences,Cincinnati,OH,www.thechristcollege.edu,Private,18883,18883,535,269,266,
Cincinnati Christian University,Cincinnati,OH,www.ccuniversity.edu,Private,15266,15266,669,567,102,
Cincinnati College of Mortuary Science,Cincinnati,OH,www.ccms.edu,Private,0,0,81,81,0,
University of Cincinnati-Main Campus,Cincinnati,OH,www.uc.edu,Public,10784,25816,23360,20278,3082,
University of Cincinnati-Clermont College,Batavia,OH,www.clc.uc.edu,Public,5210,12302,3015,1942,1073,
University of Cincinnati-Blue Ash College,Blue Ash,OH,www.ucblueash.edu/,Public,5890,14516,4550,2903,1647,
Ohio Christian University,Circleville,OH,www.ohiochristian.edu,Private,17720,17720,3155,1727,1428,
Cleveland Institute of Art,Cleveland,OH,www.cia.edu,Private,36509,36509,556,551,5,
Cleveland Institute of Music,Cleveland,OH,www.cim.edu,Private,44039,44039,237,236,1,
Cleveland State University,Cleveland,OH,www.csuohio.edu/,Public,9499,12678,11484,8888,2596,
Columbus College of Art and Design,Columbus,OH,www.ccad.edu,Private,30390,30390,1277,1227,50,
University of Dayton,Dayton,OH,www.udayton.edu,Private,35800,35800,7812,7441,371,
Defiance College,Defiance,OH,www.defiance.edu,Private,28690,28690,871,732,139,
Denison University,Granville,OH,www.denison.edu,Private,43910,43910,2255,2253,2,
The University of Findlay,Findlay,OH,www.findlay.edu/,Private,29798,29798,2663,2473,190,
Franklin University,Columbus,OH,www.franklin.edu,Private,10681,10681,5129,1780,3349,
Gods Bible School and College,Cincinnati,OH,www.gbs.edu,Private,7000,7000,259,204,55,
Good Samaritan College of Nursing and Health Science,Cincinnati,OH,www.gscollege.edu,Private,18825,18825,355,148,207,
Heidelberg University,Tiffin,OH,www.heidelberg.edu,Private,26180,26180,1099,1050,49,
Hiram College,Hiram,OH,www.hiram.edu,Private,30290,30290,1260,1116,144,
John Carroll University,University Heights,OH,sites.jcu.edu/,Private,34480,34480,3009,2950,59,
Kent State University at Ashtabula,Ashtabula,OH,www.ashtabula.kent.edu,Public,5554,13514,2221,656,1565,
Kent State University at East Liverpool,East Liverpool,OH,www.eliv.kent.edu,Public,5554,13514,1529,232,1297,
Kent State University at Stark,Canton,OH,www.stark.kent.edu,Public,5554,13514,4680,2210,2470,
Kent State University at Trumbull,Warren,OH,www.trumbull.kent.edu,Public,5554,13514,2944,916,2028,
Kent State University at Tuscarawas,New Philadelphia,OH,www.tusc.kent.edu,Public,5554,13514,2030,818,1212,
Kent State University at Salem,Salem,OH,www.salem.kent.edu,Public,5554,13514,1713,668,1045,
Kent State University at Kent,Kent,OH,www.kent.edu,Public,9816,17776,22071,18158,3913,
Kent State University at Geauga,Burton,OH,www.geauga.kent.edu,Public,5554,13514,2407,571,1836,
Kenyon College,Gambier,OH,www.kenyon.edu/,Private,45640,45640,1694,1694,0,
Kettering College,Kettering,OH,www.kc.edu,Private,10032,10032,783,416,367,
Lake Erie College,Painesville,OH,www.lec.edu,Private,27368,27368,839,818,21,
Lourdes University,Sylvania,OH,www.lourdes.edu,Private,17655,17655,1747,1132,615,
Malone University,Canton,OH,www.malone.edu,Private,25678,25678,1571,1436,135,
Marietta College,Marietta,OH,www.marietta.edu,Private,31940,31940,1390,1352,38,
Mercy College of Ohio,Toledo,OH,www.mercycollege.edu,Private,11430,11430,1192,501,691,
Miami University-Hamilton,Hamilton,OH,www.regionals.miamioh.edu,Public,5072,14165,3421,2489,932,
Miami University-Middletown,Middletown,OH,www.regionals.miamioh.edu,Public,5072,14165,1765,1307,458,
Miami University-Oxford,Oxford,OH,www.miami.miamioh.edu,Public,13800,29590,15378,14952,426,
Mount Carmel College of Nursing,Columbus,OH,www.mccn.edu,Private,11675,11675,947,655,292,
University of Mount Union,Alliance,OH,www.mountunion.edu,Private,27380,27380,2056,2045,11,
Mount Vernon Nazarene University,Mount Vernon,OH,www.mvnu.edu,Private,23690,23690,1774,1437,337,
College of Mount St Joseph,Cincinnati,OH,www.msj.edu,Private,25800,25800,1655,1222,433,
Muskingum University,New Concord,OH,www.muskingum.edu/,Private,23662,23662,1641,1420,221,
Notre Dame College,Cleveland,OH,www.notredamecollege.edu,Private,26344,26344,1792,1374,418,
University of Northwestern Ohio,Lima,OH,www.unoh.edu,Private,9565,9565,4104,3632,472,
Oberlin College,Oberlin,OH,www.oberlin.edu,Private,46870,46870,2894,2855,39,
Ohio Dominican University,Columbus,OH,www.ohiodominican.edu,Private,28932,28932,1483,1348,135,
Ohio Northern University,Ada,OH,www.onu.edu/,Private,36720,36720,2205,2148,57,
Ohio State University-Lima Campus,Lima,OH,www.lima.ohio-state.edu,Public,7140,22860,1008,865,143,
Ohio State University-Mansfield Campus,Mansfield,OH,www.mansfield.ohio-state.edu,Public,7140,22860,1121,965,156,
Ohio State University-Marion Campus,Marion,OH,osumarion.osu.edu/,Public,7140,22860,1192,947,245,
Ohio State University-Newark Campus,Newark,OH,www.newark.osu.edu,Public,7140,22860,2205,1881,324,
Ohio State University-Main Campus,Columbus,OH,www.osu.edu,Public,10037,25757,43139,39877,3262,
Ohio University-Eastern Campus,Saint Clairsville,OH,www.eastern.ohiou.edu,Public,4778,6624,1010,409,601,
Ohio University-Chillicothe Campus,Chillicothe,OH,www.chillicothe.ohiou.edu,Public,4974,9510,2219,1098,1121,
Ohio University-Southern Campus,Ironton,OH,www.southern.ohiou.edu/,Public,4778,6624,1841,1007,834,
Ohio University-Lancaster Campus,Lancaster,OH,www.lancaster.ohiou.edu,Public,4974,9510,2340,1136,1204,
Ohio University-Main Campus,Athens,OH,www.ohio.edu,Public,10446,19410,23331,16732,6599,
Ohio University-Zanesville Campus,Zanesville,OH,www.zanesville.ohiou.edu/,Public,4982,9510,1899,845,1054,
Ohio Wesleyan University,Delaware,OH,www.owu.edu/,Private,40510,40510,1817,1808,9,
Otterbein University,Westerville,OH,www.otterbein.edu,Private,31424,31424,2436,2203,233,
Pontifical College Josephinum,Columbus,OH,www.pcj.edu,Private,20614,20614,135,135,0,
Rabbinical College Telshe,Wickliffe,OH,independentrabbinicalcolleges.,Private,9600,9600,56,56,0,
University of Rio Grande,Rio Grande,OH,www.rio.edu,Private,20780,20780,1419,1155,264,
Shawnee State University,Portsmouth,OH,www.shawnee.edu,Public,7177,12291,4110,3582,528,
Franciscan University of Steubenville,Steubenville,OH,www.franciscan.edu,Private,23160,23160,2055,1988,67,
Ohio Mid-Western College,Cincinnati,OH,omw.edu,Private,10944,10944,139,135,4,
Tiffin University,Tiffin,OH,www.tiffin.edu,Private,20700,20700,3309,2142,1167,
University of Toledo,Toledo,OH,www.utoledo.edu/,Public,9275,18395,15440,12947,2493,
Tri-State Bible College,South Point,OH,www.tsbc.edu,Private,7700,7700,59,23,36,
Union Institute & University,Cincinnati,OH,www.myunion.edu,Private,11904,11904,1217,771,446,
Urbana University,Urbana,OH,www.urbana.edu,Private,21566,21566,1008,739,269,
